"YEAR","MONTH","UNIQUE_CARRIER","CARRIER","SDOM_GALLONS","NDOM_GALLONS","TDOMT_GALLONS","SDOM_COST","TS_COST","NDOM_COST","TDOMT_COST","TOTAL_COST"
2007,5,"XP","XP",0,212004,212004,0,0,604211,604211,604211
2007,5,"YV","YV",13866228,0,13866228,32515391,32515391,0,32515391,32515391
2007,5,"YX","YX",8782317,48908,8831225,17813565,17813565,105988,17919553,17919553
2007,5,"ZW","ZW",7288814,0,7288814,17141740,17141740,0,17141740,17141740
2007,6,"16","16",5045320,0,5045320,11417283,11417283,0,11417283,11417283
2007,6,"3Z","3Z",0,0,292222,0,912430,0,1031128,1031128
2007,6,"5X","5X",0,34711000,34711000,0,51399000,74742000,74742000,126141000
2007,6,"5Y","5Y",721959,2663864,3385823,1723421,7506740,6246373,7969794,65943096
2007,6,"8C","8C",0,3658764,3658764,0,0,8514174,8514174,11699074
2007,6,"9S","9S",0,0,0,0,0,0,0,135303
2007,6,"AA","AA",153144038,245987,153390025,301740542,477393743,510496,302251038,477992885
2007,6,"ABX","ABX",9001499,1888076,10889575,20438299,20438299,2865518,23303817,23303817
2007,6,"AJQ","AJQ",0,82943,82943,0,0,256717,256717,256717
2007,6,"AQ","AQ",4297822,0,4297822,9241579,9241579,0,9241579,9241579
2007,6,"AS","AS",28415152,6015,30308275,60500140,66417765,12765,64538373,66488272
2007,6,"AX","AX",4373717,0,4373717,9689666,9689666,0,9689666,9689666
2007,6,"B6","B6",37620038,0,37620038,76354657,76354657,0,76354657,76354657
2007,6,"CO","CO",70974000,114000,71088000,146676000,273311000,238000,146914000,273555000
2007,6,"CS","CS",0,0,0,0,9604000,0,0,9771000
2007,6,"DL","DL",103784720,323596,104108316,230859972,393854656,719811,231579783,395151213
2007,6,"E0","E0",0,3896,3896,0,2206179,8734,8734,2287119
2007,6,"E9","E9",55019,77968,132987,147269,147269,208697,355966,355966
2007,6,"ER","ER",0,7748,7748,0,0,17625,17625,103932
2007,6,"EV","EV",16491442,0,16491442,38869973,39262599,0,38869973,39262599
2007,6,"EZ","EZ",0,0,0,0,0,0,0,14593935
2007,6,"F2","F2",0,41297,41297,0,0,96563,96563,2524587
2007,6,"F9","F9",17333291,13741,17347032,38112079,38112079,32876,38144955,38144955
2007,6,"FL","FL",31530414,0,31530414,66715516,66767500,0,66715516,66767500
2007,6,"FX","FX",66101003,1648877,67749880,138637000,203167000,3474000,142111000,209184000
2007,6,"G4","G4",5062676,524234,5586910,11859219,11859219,1310347,13169566,13169566
2007,6,"G7","G7",1581185,0,1581185,3683626,3683626,0,3683626,3683626
2007,6,"GFQ","GFQ",0,464131,464131,0,0,1259978,1259978,1293520
2007,6,"GL","GL",0,451975,451975,0,0,1111859,1111859,2479218
2007,6,"GR","GR",0,52039,52039,0,0,127904,127904,9185253
2007,6,"HA","HA",9939114,182842,10121956,20937353,22629970,386991,21324344,23016961
2007,6,"HP","HP",35772302,41563,35813865,75663853,78603810,115330,75779183,78760982
2007,6,"JW","JW",0,17698,17698,0,8637747,43269,43269,8681016
2007,6,"KAQ","KAQ",0,3277596,3277596,0,1247822,7254751,7254751,18864070
2007,6,"KR","KR",1896303,0,1896303,4356880,4454695,0,4356880,4454695
2007,6,"L2","L2",0,42573,297807,0,292063,92775,742980,1635339
2007,6,"M6","M6",0,493,493,0,3744415,1179,1179,3785726
2007,6,"MG","MG",0,1355354,1355354,0,0,3268403,3268403,7020433
2007,6,"MQ","MQ",23017520,0,23017520,50329130,51300208,0,50329130,51300208
2007,6,"MY","MY",0,0,0,0,2831266,0,0,2976977
2007,6,NA,NA,0,23712,23712,0,1132009,51693,51693,3391836
2007,6,"NC","NC",0,0,502322,0,1165114,0,1193255,1193255
2007,6,"NK","NK",6687519,0,6687519,15196000,23565670,0,15196000,23565670
2007,6,"NW","NW",75669628,98956,75768584,149876144,257684984,212754,150088898,257951391
2007,6,"OH","OH",12307943,269210,12577153,26702843,26748473,584068,27286911,27332541
2007,6,"OO","OO",21929579,0,21929579,52427104,52427104,0,52427104,52427104
2007,6,"OW","OW",303576,0,303576,726947,3219429,0,726947,3219429
2007,6,"PCQ","PCQ",0,347733,347733,0,0,1028972,1028972,2126726
2007,6,"PO","PO",499400,25675,525075,1192141,21697054,57769,1249910,22343777
2007,6,"PRQ","PRQ",0,156369,156369,0,641552,156369,156369,2810938
2007,6,"QX","QX",5134586,51865,5186451,11894851,11894851,120150,12015001,12015001
2007,6,"RW","RW",5404373,0,5404373,11407676,11407676,0,11407676,11407676
2007,6,"S5","S5",5321140,0,5321140,12373856,12466691,0,12373856,12466691
2007,6,"SX","SX",1147289,0,1147289,2802742,2802742,0,2802742,2802742
2007,6,"SY","SY",2145791,0,2145791,4976919,5318397,0,4976919,5318397
2007,6,"TZ","TZ",5909467,1047928,6957395,12758707,13250943,2285663,15044370,20979520
2007,6,"U5","U5",1197855,1752,1199607,2911689,6418161,3889,2915578,7012067
2007,6,"U7","U7",0,707882,707882,0,0,1464608,1464608,1498405
2007,6,"UA","UA",108853072,300880,109153952,231918059,414641624,628111,232546170,415678886
2007,6,"US","US",48935081,0,48935081,96403380,125625934,0,96403380,125625934
2007,6,"WE","WE",0,0,0,0,0,0,0,4753127
2007,6,"WN","WN",126246324,0,126246324,203215303,203215303,0,203215303,203215303
2007,6,"WO","WO",0,86971,86971,0,0,191093,191093,11015722
2007,6,"X9","X9",0,378251,378251,0,0,545828,545828,7796763
2007,6,"XE","XE",25635408,50883,25686291,25764944,27233850,132058,25897002,27365908
2007,6,"XJ","XJ",1531838,0,1531838,1270178,1270178,0,1270178,1270178
2007,6,"XP","XP",0,172806,172806,0,0,355845,355845,355845
2007,6,"YV","YV",14724709,0,14724709,32288121,32288121,0,32288121,32288121
2007,6,"YX","YX",8952613,113634,9066247,18307138,18307138,243212,18550350,18550350
2007,6,"ZW","ZW",7033905,0,7033905,16565827,16565827,0,16565827,16565827
2007,7,"16","16",5030770,0,5030770,11771251,11771251,0,11771251,11771251
2007,7,"3Z","3Z",0,0,261901,0,799647,0,892510,892510
2007,7,"5X","5X",0,33496000,33537000,0,53738000,72087000,72172000,125910000
2007,7,"5Y","5Y",903924,2994424,3898348,2218907,11415074,7130710,9349617,70154263
2007,7,"8C","8C",0,3193157,3193157,0,0,7701625,7701625,10701246
2007,7,"9S","9S",0,0,0,0,0,0,0,86166
2007,7,"AA","AA",155476589,203292,155679881,324754709,515769801,423745,325178454,516430913
2007,7,"ABX","ABX",8747281,1942696,10689977,20075510,20075510,2999387,23074897,23074897
2007,7,"AJQ","AJQ",0,84360,84360,0,0,250986,250986,250986
2007,7,"AQ","AQ",4352482,0,4352482,9601189,9601189,0,9601189,9601189
2007,7,"AS","AS",29455208,0,31418157,65150339,71571568,0,69644687,71626818
2007,7,"AX","AX",4211559,0,4211559,9889994,9889994,0,9889994,9889994
2007,7,"B6","B6",40337832,0,40337832,85643232,85643232,0,85643232,85643232
2007,7,"CO","CO",72971000,71000,73042000,154096000,290911000,153000,154249000,291064000
2007,7,"CS","CS",0,0,0,0,10119000,0,0,10647000
2007,7,"DL","DL",109103912,372842,109476754,245873012,420475141,840225,246713237,421888088
2007,7,"E0","E0",0,18716,18716,0,1943562,44502,44502,2066600
2007,7,"E9","E9",44985,10507,55492,130165,130165,30402,160567,160567
2007,7,"ER","ER",0,57526,57526,0,0,151386,151386,377198
2007,7,"EV","EV",17015286,0,17015286,44365778,44813917,0,44365778,44813917
2007,7,"EZ","EZ",0,0,0,0,0,0,0,13917829
2007,7,"F2","F2",0,0,0,0,0,0,0,2401412
2007,7,"F9","F9",18369848,9875,18379723,40347108,40347108,22977,40370085,40370085
2007,7,"FL","FL",33622160,0,33622160,71725664,71773696,0,71725664,71773696
2007,7,"FX","FX",61673447,1430217,63105335,132295000,198785000,3080000,135379000,204264000
2007,7,"G4","G4",5528459,595621,6124080,13313285,13313285,1519751,14833036,14833036
2007,7,"G7","G7",1323113,0,1323113,3142407,3142407,0,3142407,3142407
2007,7,"GFQ","GFQ",0,205114,205114,0,0,588240,588240,624341
2007,7,"GL","GL",0,266233,266233,0,0,654933,654933,1645673
2007,7,"GR","GR",0,97825,97825,0,0,231809,231809,11990882
2007,7,"HA","HA",10671065,170343,10841408,23142301,24891540,369958,23512259,25261498
2007,7,"HP","HP",37153373,43591,37196964,80069117,83266641,119235,80188352,83420309
2007,7,"JW","JW",291353,0,291353,699431,9442315,0,699431,9442315
2007,7,"KAQ","KAQ",0,3139720,3139720,0,1079519,7065857,7065857,18716958
2007,7,"KR","KR",1608416,0,1608416,3780924,3809448,0,3780924,3809448
2007,7,"L2","L2",0,0,234691,0,259985,0,566682,1471252
2007,7,"M6","M6",0,13821,13821,0,3680661,29606,29606,3864896
2007,7,"MG","MG",0,1288004,1288004,0,0,3139398,3139398,6845649
2007,7,"MQ","MQ",23813893,0,23813893,54226354,55299650,0,54226354,55299650
2007,7,NA,NA,0,0,0,0,1280524,0,0,3598817
2007,7,"NC","NC",0,0,635415,0,1248921,0,1578151,1578151
2007,7,"NK","NK",7067779,0,7067779,16525166,26421037,0,16525166,26421037
2007,7,"NW","NW",78454639,47241,78501880,152844997,267935218,109804,152954801,268101836
2007,7,"OH","OH",12491720,273748,12765468,27239331,27281824,596932,27836263,27878756
2007,7,"OO","OO",22488961,0,22488961,55926874,55926874,0,55926874,55926874
2007,7,"OW","OW",268374,0,268374,667068,3393023,0,667068,3393023
2007,7,"PCQ","PCQ",0,350489,350489,0,0,1045800,1045800,1814391
2007,7,"PO","PO",625893,32964,658857,1536410,23196483,76049,1612459,23337319
2007,7,"PRQ","PRQ",0,135090,135090,0,383291,294950,294950,3038005
2007,7,"QX","QX",5840551,58995,5899546,14237439,14237439,143813,14381252,14381252
2007,7,"RW","RW",5860887,0,5860887,12678821,12678821,0,12678821,12678821
2007,7,"S5","S5",4616638,0,4616638,11020928,11114333,0,11020928,11114333
2007,7,"SX","SX",1582704,0,1582704,3919204,3919204,0,3919204,3919204
2007,7,"SY","SY",2133290,0,2133290,2055029,3171696,0,2055029,3171696
2007,7,"TZ","TZ",7087048,682872,7769920,15587135,16092292,1512023,17099158,24779707
2007,7,"U5","U5",1261932,0,1261932,3176155,6835651,0,3176155,7464234
2007,7,"UA","UA",112938427,183112,113121539,249998799,438473092,402680,250401479,439577740
2007,7,"US","US",47440385,16205,47456590,102692198,152108560,53197,102745395,152161757
2007,7,"WE","WE",0,0,0,0,0,0,0,4055226
2007,7,"WN","WN",130955448,0,130955448,221985488,221985488,0,221985488,221985488
2007,7,"WO","WO",0,45875,45875,0,0,113948,113948,10590295
2007,7,"X9","X9",0,503189,503189,0,0,809665,809665,8671335
2007,7,"XE","XE",27349631,41686,27391317,29725540,31458345,100715,29826255,31559060
2007,7,"XJ","XJ",1562345,0,1562345,1295034,1295034,0,1295034,1295034
2007,7,"XP","XP",0,153209,153209,0,0,457812,457812,457812
2007,7,"YV","YV",11957341,0,11957341,29089048,29089048,0,29089048,29089048
2007,7,"YX","YX",9558134,41626,9599760,18752432,18752432,92162,18844594,18844594
2007,7,"ZW","ZW",7163979,0,7163979,17229552,17229552,0,17229552,17229552
2007,8,"16","16",5110169,0,5110169,11770266,11770266,0,11770266,11770266
2007,8,"3Z","3Z",0,0,303077,0,888053,0,1016548,1016548
2007,8,"5X","5X",0,33498000,33539000,0,53675000,72092000,72177000,125852000
2007,8,"5Y","5Y",753382,2798935,3552317,1830168,9035316,6623433,8453601,67662926
2007,8,"8C","8C",0,3868858,3868858,0,0,9079454,9079454,12045143
2007,8,"9S","9S",0,0,0,0,0,0,0,130034
2007,8,"AA","AA",158210403,294629,158505032,334274898,523781784,626584,334901482,524532664
2007,8,"ABX","ABX",10230001,1821632,12051633,23711481,23711481,2636276,26347757,26347757
2007,8,"AJQ","AJQ",0,96396,96396,0,0,344134,344134,344134
2007,8,"AQ","AQ",4436734,0,4436734,9714041,9714041,0,9714041,9714041
2007,8,"AS","AS",29241198,8865,31319311,64626850,71192087,19424,69384792,71273352
2007,8,"AX","AX",3989673,0,3989673,9050928,9050928,0,9050928,9050928
2007,8,"B6","B6",41145494,0,41145494,86721422,86721422,0,86721422,86721422
2007,8,"CO","CO",73905000,113000,74018000,157737000,297570000,245000,157982000,297815000
2007,8,"CP","CP",83879,0,83879,212309,212309,0,212309,212309
2007,8,"CS","CS",0,0,0,0,11399000,0,0,11855000
2007,8,"DL","DL",108131536,549966,108681502,248342458,424806753,1263090,249605548,426087408
2007,8,"E0","E0",0,0,0,0,1708060,0,0,1886410
2007,8,"E9","E9",45791,0,45791,138848,138848,0,138848,138848
2007,8,"ER","ER",0,56237,56237,0,0,140803,140803,360094
2007,8,"EV","EV",17390291,0,17390291,41204431,41620637,0,41204431,41620637
2007,8,"EZ","EZ",0,0,0,0,0,0,0,18177984
2007,8,"F2","F2",0,0,0,0,0,0,0,2168950
2007,8,"F9","F9",17965398,10733,17976131,39259233,39259233,27262,39286495,39286495
2007,8,"FL","FL",33178744,0,33178744,70137455,70170560,0,70137455,70170560
2007,8,"FX","FX",68705440,1637570,70347532,145500000,215724000,3477000,148986000,222007000
2007,8,"G4","G4",4682108,568283,5250391,11189813,11189813,1415709,12605522,12605522
2007,8,"G7","G7",2306441,0,2306441,3317408,3317408,0,3317408,3317408
2007,8,"GFQ","GFQ",0,369304,369304,0,0,994559,994559,1033405
2007,8,"GL","GL",0,145438,145438,0,0,357778,357778,1280599
2007,8,"GR","GR",0,65700,65700,0,0,163627,163627,14403181
2007,8,"HA","HA",10538432,154380,10692812,22382434,24189757,403660,22786094,24593417
2007,8,"HP","HP",36024323,42920,36067243,77986425,81050127,143449,78129874,81228591
2007,8,"JW","JW",264648,0,264648,631069,9015282,0,631069,9015282
2007,8,"KAQ","KAQ",0,3498761,3498761,0,1160336,7811193,7811193,19735574
2007,8,"KR","KR",1981294,0,1981294,4650652,4650652,0,4650652,4650652
2007,8,"L2","L2",0,23685,224220,0,313942,56486,574259,1487191
2007,8,"M6","M6",0,21881,21881,0,4013681,52777,52777,4145791
2007,8,"MG","MG",0,1278839,1278839,0,0,3084843,3084843,4923008
2007,8,"MQ","MQ",24292243,0,24292243,53845372,54886116,0,53845372,54886116
2007,8,NA,NA,0,2417,2417,0,1156930,5438,5438,5015877
2007,8,"NC","NC",0,5834,489092,0,1082820,13507,1132346,1132346
2007,8,"NK","NK",6915308,0,6915308,16049090,25172102,0,16049090,25172102
2007,8,"NW","NW",77221893,116905,77338798,177642491,314591641,256392,177898883,314964671
2007,8,"OH","OH",12780181,232997,13013178,28338573,28370351,516645,28855218,28886996
2007,8,"OO","OO",23143138,0,23143138,57250314,57250314,0,57250314,57250314
2007,8,"OW","OW",267840,0,267840,651953,3316139,0,651953,3316139
2007,8,"PCQ","PCQ",0,244459,244459,0,0,706576,706576,1291586
2007,8,"PO","PO",554944,25315,580259,1348108,23758763,58729,1406837,24499773
2007,8,"PRQ","PRQ",0,149499,149499,0,283616,328594,328594,2975849
2007,8,"QX","QX",5956971,60773,6017744,14251998,14393544,145389,14397387,14538933
2007,8,"RW","RW",6091512,0,6091512,13072988,13072988,0,13072988,13072988
2007,8,"S5","S5",4120446,0,4120446,9374345,9453774,0,9374345,9453774
2007,8,"SX","SX",1815972,0,1815972,4412681,4412681,0,4412681,4412681
2007,8,"SY","SY",2698866,0,2698866,6326428,6579703,0,6326428,6579703
2007,8,"TZ","TZ",7075376,766067,7841443,15365775,15842173,1663845,17029620,24081307
2007,8,"U5","U5",1352806,4048,1356854,3300943,6114459,10187,3311130,6599666
2007,8,"U7","U7",0,728819,728819,0,0,1527648,1527648,1563350
2007,8,"UA","UA",114733126,281055,115014181,255009572,448702337,628991,255638563,449863062
2007,8,"US","US",47398220,66904,47465124,100450881,150105493,144288,100595169,150474106
2007,8,"VX","VX",812794,43668,856462,1715696,1715696,96247,1811943,1811943
2007,8,"WE","WE",0,0,0,0,0,0,0,4695762
2007,8,"WN","WN",131028382,0,131028382,229456302,229456302,0,229456302,229456302
2007,8,"WO","WO",0,60819,60819,0,0,135250,135250,15320068
2007,8,"X9","X9",0,459809,459809,0,0,918596,918596,13267334
2007,8,"XE","XE",28100713,58827,28159540,30059348,31722429,141662,30201009,31864090
2007,8,"XJ","XJ",1554863,0,1554863,1289150,1289150,0,1289150,1289150
2007,8,"XP","XP",0,233270,233270,0,0,671818,671818,671818
2007,8,"YV","YV",11794489,0,11794489,29449344,29449344,0,29449344,29449344
2007,8,"YX","YX",8844460,34910,8879370,17803788,17803788,76089,17879877,17879877
2007,8,"ZW","ZW",7379226,0,7379226,17550641,17550641,0,17550641,17550641
2007,9,"16","16",4926569,0,4926569,12165629,12165629,0,12165629,12165629
2007,9,"3Z","3Z",0,0,248442,0,724005,0,832955,832955
2007,9,"5X","5X",0,32718000,32718000,0,53336000,70395000,70395000,123731000
2007,9,"5Y","5Y",757562,2026930,3610997,1919880,8840408,5136824,8916172,66391836
2007,9,"8C","8C",0,3238090,3238090,0,0,7851666,7851666,11379926
2007,9,"9S","9S",0,0,0,0,0,0,0,399524
2007,9,"AA","AA",147280751,233545,147514296,297886819,477507948,516184,298403003,478024132
2007,9,"ABX","ABX",8642460,1890794,10533254,20180746,20180746,4246635,24427381,24427381
2007,9,"AJQ","AJQ",0,78059,78059,0,0,278671,278671,278671
2007,9,"AQ","AQ",4091534,0,4091534,9013448,9013448,0,9013448,9013448
2007,9,"AS","AS",26188953,16771,28067922,60180718,66287335,38796,64665471,66379415
2007,9,"AX","AX",3511557,0,3511557,9029556,9029556,0,9029556,9029556
2007,9,"B6","B6",35433331,0,35433331,76521208,76521208,0,76521208,76521208
2007,9,"CO","CO",63399000,181000,63580000,136520000,256967000,397000,136917000,257659000
2007,9,"CP","CP",331921,0,331921,671066,671066,0,671066,671066
2007,9,"CS","CS",0,0,0,0,9780000,0,0,9970000
2007,9,"DL","DL",95869528,869874,96739402,214774714,364762494,1948762,216723476,366823663
2007,9,"E0","E0",0,0,0,0,2004932,0,0,2221420
2007,9,"E9","E9",33925,10129,44054,99333,99333,29658,128991,128991
2007,9,"ER","ER",0,0,0,0,0,0,0,25052
2007,9,"EV","EV",15138872,0,15138872,37846353,38228639,0,37846353,38228639
2007,9,"EZ","EZ",0,3756,3756,0,0,9439,9439,17642548
2007,9,"F2","F2",0,0,0,0,0,0,0,2356901
2007,9,"F9","F9",16239599,17554,16257153,36729116,36729116,48060,36777176,36777176
2007,9,"FL","FL",28511423,0,28511423,62140270,62140442,0,62140270,62140442
2007,9,"FX","FX",61015396,1515800,62531196,135808000,202466000,3364000,139172000,208743000
2007,9,"G4","G4",3702849,645559,4348408,9079641,9079641,1630945,10710586,10710586
2007,9,"G7","G7",1024979,0,1024979,2686121,2686121,0,2686121,2686121
2007,9,"GFQ","GFQ",0,386987,386987,0,0,1077684,1077684,1122052
2007,9,"GL","GL",0,278546,278546,0,0,685224,685224,1474941
2007,9,"GR","GR",0,62850,62850,0,0,158763,158763,12651557
2007,9,"HA","HA",9844805,109911,9954716,21866332,23536832,245168,22111500,23782000
2007,9,"HP","HP",32438845,90929,32529774,70590003,72193596,241746,70831749,72472167
2007,9,"JW","JW",179160,0,179160,426116,8522318,0,426116,10026256
2007,9,"KAQ","KAQ",0,3449545,3449545,0,1172884,7960454,7960454,21613732
2007,9,"KR","KR",3694434,0,3694434,9055473,9108837,0,9055473,9108837
2007,9,"L2","L2",0,62629,251444,0,301549,140779,684921,1444612
2007,9,"M6","M6",0,82985,82985,0,3905004,205795,205795,4179418
2007,9,"MG","MG",0,1249652,1249652,0,0,3104327,3104327,3582246
2007,9,"MQ","MQ",22885882,0,22885882,52168587,53223579,0,52168587,53223579
2007,9,NA,NA,0,17728,17728,0,1282738,43966,43966,3738868
2007,9,"NC","NC",0,22168,486281,0,1100740,55530,1178998,1178998
2007,9,"NK","NK",5900463,0,5900463,14131767,20317503,0,14131767,20317503
2007,9,"NW","NW",68286929,178085,68465014,135911803,244961352,400691,136312494,245532773
2007,9,"OH","OH",11908207,157877,12066084,26852109,26852109,356000,27208109,27208109
2007,9,"OO","OO",18047060,0,18047060,46070173,46070173,0,46070173,46070173
2007,9,"OW","OW",239782,0,239782,601505,3059580,0,601505,3059580
2007,9,"PCQ","PCQ",0,284770,284770,0,0,972401,972401,1605135
2007,9,"PO","PO",563774,48250,621198,1428766,23182123,122279,1571687,23502074
2007,9,"PRQ","PRQ",0,135679,135679,0,184801,305710,305710,3117475
2007,9,"QX","QX",5149606,52665,5202271,13020032,13171967,133050,13153082,13305017
2007,9,"RW","RW",6038401,0,6038401,13885041,13885041,0,13885041,13885041
2007,9,"S5","S5",3688133,0,3688133,8898240,8898240,0,8898240,8898240
2007,9,"SX","SX",1750383,0,1750383,4413450,4413450,0,4413450,4413450
2007,9,"SY","SY",2537083,10761,2547844,6214813,6406630,27256,6242069,6433886
2007,9,"TZ","TZ",4746429,1191246,5937675,10602901,11078320,2677953,13280854,21322078
2007,9,"U5","U5",1209714,31448,1241162,3101493,4613866,79932,3181425,5045601
2007,9,"U7","U7",0,574154,574154,0,0,1276158,1276158,1329943
2007,9,"UA","UA",100009231,250238,100259469,224362858,407079744,559733,224922591,408132490
2007,9,"US","US",41569776,71917,41641693,90727051,132825722,154063,90881114,133013287
2007,9,"VX","VX",1921850,47492,1969342,4243826,4243826,107259,4351085,4351085
2007,9,"WE","WE",0,0,0,0,0,0,0,4964220
2007,9,"WN","WN",125805221,0,125805221,207088367,207088367,0,207088367,207088367
2007,9,"WO","WO",0,44684,44684,0,0,98857,98857,16511304
2007,9,"X9","X9",0,476161,476161,0,0,716397,716397,14848018
2007,9,"XE","XE",24478693,106005,24584698,26947500,28158029,175701,27123201,28333730
2007,9,"XJ","XJ",1433029,0,1433029,1196579,1196579,0,1196579,1196579
2007,9,"XP","XP",0,172806,172806,0,0,578076,578076,578076
2007,9,"YV","YV",10491442,0,10491442,26743496,26743496,0,26743496,26743496
2007,9,"YX","YX",7967439,130725,8098164,15946512,15946512,265329,16211841,16211841
2007,9,"ZW","ZW",6923816,0,6923816,17495938,17495938,0,17495938,17495938
2007,10,"16","16",5178910,0,5178910,12957421,12957421,0,12957421,12957421
2007,10,"3Z","3Z",0,0,253495,0,805289,0,888923,888923
2007,10,"5X","5X",0,36923000,36923000,0,62070000,91801000,91801000,153871000
2007,10,"5Y","5Y",1054791,1988363,4358942,2750608,13187293,5185111,10895973,77048790
2007,10,"8C","8C",0,3765457,3765457,0,0,9463809,9463809,12131762
2007,10,"9S","9S",0,0,0,0,0,0,0,459417
2007,10,"AA","AA",155618787,231380,155850167,338713808,531719984,537121,339250929,532342160
2007,10,"ABX","ABX",9745616,2173665,11919281,24030893,24030893,4988787,29019680,29019680
2007,10,"AJQ","AJQ",0,95171,95171,0,0,339760,339760,339760
2007,10,"AQ","AQ",4216443,0,4216443,9981456,9981456,0,9981456,9981456
2007,10,"AS","AS",26132709,6746,27954170,64322765,71447095,16526,68895954,71525139
2007,10,"AX","AX",3835271,0,3835271,9722635,9722635,0,9722635,9722635
2007,10,"B6","B6",36668181,0,36668181,80829138,80829138,0,80829138,80829138
2007,10,"CO","CO",68594000,99000,68693000,156149000,287043000,228000,156377000,287443000
2007,10,"CP","CP",519488,0,519488,1014827,1014827,0,1014827,1014827
2007,10,"CS","CS",0,0,0,0,10499000,0,0,10726000
2007,10,"DL","DL",100697475,655162,101352637,244773274,401780387,1592554,246365828,403873875
